file,QC_status,num_seqs,sum_len,min_len,avg_len,max_len,Scheme,MLST,allele1,allele2,allele3,allele4,allele5,allele6,allele7,K_Locus,O_Locus,Poppunk,Location
SAMN31466562,PASS,63,"4,983,024",216,"79,095.60","956,219",vparahaemolyticus,2865,dnaE(56),gyrB(16),recA(13),dtdS(157),pntA(33),pyrC(32),tnaA(228),KL66,OL5,505,USA:NJ
SAMN31537097,PASS,87,"5,049,362",200,"58,038.60","1,090,761",vparahaemolyticus,2866,dnaE(116),gyrB(149),recA(72),dtdS(76),pntA(45),pyrC(509),tnaA(26),KL42,OL4,86,USA:NJ
SAMN26659670,PASS,74,"5,047,842",204,"68,214.10","913,440",vparahaemolyticus,2884,dnaE(456),gyrB(106),recA(88),dtdS(557),pntA(31),pyrC(511),tnaA(54),KL30,OL3_or_OL13,209,USA:NJ
SAMN26659669,PASS,118,"5,237,176",201,"44,382.80","1,901,948",vparahaemolyticus,2885,dnaE(7),gyrB(36),recA(4),dtdS(26),pntA(314),pyrC(18),tnaA(26),KL120,OL10,53,USA:NJ
SAMN26659675,PASS,119,"5,414,126",201,"45,496.90","814,336",vparahaemolyticus,2886,dnaE(137),gyrB(404),recA(22),dtdS(558),pntA(117),pyrC(91),tnaA(68),KL39,OL8,546,USA:NJ
SAMN26659672,PASS,81,"5,218,905",203,"64,430.90","867,142",vparahaemolyticus,2887,dnaE(101),gyrB(147),recA(15),dtdS(19),pntA(148),pyrC(59),tnaA(263),KL45,OL3_or_OL13,223,USA:NJ
SAMN27114194,PASS,109,"5,001,435",204,"45,884.70","524,306",vparahaemolyticus,2890,dnaE(10),gyrB(176),recA(329),dtdS(8),pntA(33),pyrC(29),tnaA(26),KL66,OL5,544,USA:NJ
SAMN27114195,PASS,66,"5,083,048",207,"77,015.90","1,778,235",vparahaemolyticus,2891,dnaE(61),gyrB(623),recA(335),dtdS(439),pntA(99),pyrC(512),tnaA(235),KL105,OL1,543,USA:NJ
SAMN27114198,PASS,130,"5,174,697",204,"39,805.40","882,836",vparahaemolyticus,2892,dnaE(1),gyrB(460),recA(367),dtdS(438),pntA(26),pyrC(411),tnaA(7),KL37,OL4-1,60,USA:NJ
SAMN26659667,PASS,110,"5,033,806",208,"45,761.90","653,660",vparahaemolyticus,2893,dnaE(12),gyrB(569),recA(205),dtdS(398),pntA(14),pyrC(464),tnaA(23),KL28,OL11,548,USA:NJ
SAMN27514930,PASS,106,"5,150,844",214,"48,592.90","945,880",vparahaemolyticus,2902,dnaE(55),gyrB(15),recA(31),dtdS(55),pntA(18),pyrC(58),tnaA(23),KL30,OL5,42,USA:NJ
SAMN27646137,PASS,92,"5,272,027",203,"57,304.60","1,228,779",vparahaemolyticus,2907,dnaE(42),gyrB(176),recA(481),dtdS(176),pntA(316),pyrC(37),tnaA(23),KL152,OL8,105,USA
SAMN27591405,PASS,88,"5,271,558",203,"59,904.10","1,275,649",vparahaemolyticus,2907,dnaE(42),gyrB(176),recA(481),dtdS(176),pntA(316),pyrC(37),tnaA(23),KL152,OL8,105,USA
SAMN32316483,PASS,86,"5,271,541",203,"61,297","1,274,345",vparahaemolyticus,2907,dnaE(42),gyrB(176),recA(481),dtdS(176),pntA(316),pyrC(37),tnaA(23),KL152,OL8,105,USA
SAMN27646141,PASS,84,"5,589,798",203,"66,545.20","1,274,346",vparahaemolyticus,2907,dnaE(42),gyrB(176),recA(481),dtdS(176),pntA(316),pyrC(37),tnaA(23),KL152,OL8,105,USA
SAMN32316482,PASS,80,"5,270,620",203,"65,882.80","1,274,347",vparahaemolyticus,2907,dnaE(42),gyrB(176),recA(481),dtdS(176),pntA(316),pyrC(37),tnaA(23),KL152,OL8,105,USA
SAMN27591408,PASS,78,"5,213,000",203,"66,833.30","1,274,348",vparahaemolyticus,2907,dnaE(42),gyrB(176),recA(481),dtdS(176),pntA(316),pyrC(37),tnaA(23),KL152,OL8,105,USA
SAMN27646138,PASS,109,"5,105,857",204,"46,842.70","594,451",vparahaemolyticus,2908,dnaE(56),gyrB(19),recA(13),dtdS(561),pntA(31),pyrC(224),tnaA(228),KL118,OL1,539,USA
SAMN27590321,PASS,100,"5,253,531",204,"52,535.30","929,111",vparahaemolyticus,2909,dnaE(211),gyrB(539),recA(61),dtdS(13),pntA(23),pyrC(514),tnaA(6),KL37,OL4,107,USA
SAMN27646127,PASS,90,"5,247,463",203,"58,305.10","930,000",vparahaemolyticus,2909,dnaE(211),gyrB(539),recA(61),dtdS(13),pntA(23),pyrC(514),tnaA(6),KL37,OL4,107,USA
SAMN27591394,PASS,83,"5,243,601",204,"63,175.90","774,113",vparahaemolyticus,2909,dnaE(211),gyrB(539),recA(61),dtdS(13),pntA(23),pyrC(514),tnaA(6),KL37,OL4,107,USA
SAMN27917784,PASS,81,"5,243,343",204,"64,732.60","929,079",vparahaemolyticus,2909,dnaE(211),gyrB(539),recA(61),dtdS(13),pntA(23),pyrC(514),tnaA(6),KL37,OL4,107,USA
SAMN27646145,PASS,81,"5,246,638",204,"64,773.30","929,219",vparahaemolyticus,2909,dnaE(211),gyrB(539),recA(61),dtdS(13),pntA(23),pyrC(514),tnaA(6),KL37,OL4,107,USA
SAMN27646132,PASS,77,"5,245,440",204,"68,122.60","929,111",vparahaemolyticus,2909,dnaE(211),gyrB(539),recA(61),dtdS(13),pntA(23),pyrC(514),tnaA(6),KL37,OL4,107,USA
SAMN27646147,PASS,73,"5,174,803",203,"70,887.70","858,470",vparahaemolyticus,2909,dnaE(211),gyrB(539),recA(61),dtdS(13),pntA(23),pyrC(514),tnaA(6),KL37,OL4,107,USA
SAMN28207903,PASS,246,"5,445,762",201,"22,137.20","507,758",vparahaemolyticus,2912,dnaE(31),gyrB(16),recA(13),dtdS(563),pntA(95),pyrC(31),tnaA(2),KL41,OL5,536,USA:NJ
SAMN28207899,PASS,76,"5,123,462",203,"67,414","1,813,985",vparahaemolyticus,2913,dnaE(3),gyrB(153),recA(73),dtdS(33),pntA(21),pyrC(10),tnaA(33),KL15,OL5,287,USA:NJ
SAMN28207897,PASS,60,"5,192,539",203,"86,542.30","589,389",vparahaemolyticus,2914,dnaE(6),gyrB(287),recA(77),dtdS(229),pntA(46),pyrC(211),tnaA(150),KL28,OL2,394,USA:NJ
SAMN28207901,PASS,76,"5,462,995",226,"71,881.50","751,984",vparahaemolyticus,2915,dnaE(1),gyrB(115),recA(483),dtdS(520),pntA(18),pyrC(516),tnaA(23),KL32,OL15,325,USA:NJ
SAMN28207900,PASS,75,"5,462,819",226,"72,837.60","799,665",vparahaemolyticus,2915,dnaE(1),gyrB(115),recA(483),dtdS(520),pntA(18),pyrC(516),tnaA(23),KL32,OL15,325,USA:NJ
SAMN28767272,PASS,60,"5,035,778",211,"83,929.60","1,173,792",vparahaemolyticus,2935,dnaE(51),gyrB(555),recA(488),dtdS(76),pntA(23),pyrC(457),tnaA(76),KL65,OL3_or_OL13,158,Canada: Prince Edward Island
SAMN26523574,PASS,62,"5,069,659",204,"81,768.70","1,791,376",vparahaemolyticus,2935,dnaE(51),gyrB(555),recA(488),dtdS(76),pntA(23),pyrC(457),tnaA(76),KL65,OL3_or_OL13,158,USA:NJ
SAMN26523572,PASS,62,"5,069,856",204,"81,771.90","1,791,376",vparahaemolyticus,2935,dnaE(51),gyrB(555),recA(488),dtdS(76),pntA(23),pyrC(457),tnaA(76),KL65,OL3_or_OL13,158,USA:NJ
SAMN19918829,PASS,77,"5,037,826",202,"65,426.30","1,306,608",vparahaemolyticus,2947,dnaE(44),gyrB(561),recA(393),dtdS(224),pntA(286),pyrC(17),tnaA(155),KL11,OL4,400,USA:NJ
SAMN31466631,PASS,92,"5,074,693",212,"55,159.70","1,354,049",vparahaemolyticus,3006,dnaE(3),gyrB(458),recA(31),dtdS(489),pntA(194),pyrC(506),tnaA(24),KL156,OL12,363,USA:NJ
SAMN27590335,PASS,99,"5,398,008",207,"54,525.30","1,300,498",vparahaemolyticus,-,dnaE(29),gyrB(5),recA(21),dtdS(12),pntA(20),pyrC(22),tnaA(24),KL117,OL6,25,USA
SAMN27590329,PASS,135,"5,091,585",222,"37,715.40","712,703",vparahaemolyticus,-,dnaE(20),gyrB(57),recA(10),dtdS(28),pntA(4),pyrC(11),tnaA(33),KL156,OL5,106,USA
SAMN27646149,PASS,121,"5,079,605",202,"41,980.20","712,626",vparahaemolyticus,-,dnaE(20),gyrB(57),recA(10),dtdS(28),pntA(4),pyrC(11),tnaA(33),KL156,OL5,106,USA
SAMN27590337,PASS,108,"5,079,735",222,"47,034.60","570,523",vparahaemolyticus,-,dnaE(20),gyrB(57),recA(10),dtdS(28),pntA(4),pyrC(11),tnaA(33),KL156,OL5,106,USA
SAMN32316480,PASS,97,"5,079,187",222,"52,362.80","712,694",vparahaemolyticus,-,dnaE(20),gyrB(57),recA(10),dtdS(28),pntA(4),pyrC(11),tnaA(33),KL156,OL5,106,USA
SAMN33214618,PASS,84,"5,078,958",214,"60,463.80","712,703",vparahaemolyticus,-,dnaE(20),gyrB(57),recA(10),dtdS(28),pntA(4),pyrC(11),tnaA(33),KL156,OL5,106,USA
SAMN33214610,PASS,82,"5,068,993",202,"61,817","712,662",vparahaemolyticus,-,dnaE(20),gyrB(57),recA(10),dtdS(28),pntA(4),pyrC(11),tnaA(33),KL156,OL5,106,USA
SAMN32316481,PASS,79,"5,082,123",222,"64,330.70","712,688",vparahaemolyticus,-,dnaE(20),gyrB(57),recA(10),dtdS(28),pntA(4),pyrC(11),tnaA(33),KL156,OL5,106,USA
SAMN27590327,PASS,89,"5,058,639",201,"56,838.60","860,297",vparahaemolyticus,-,dnaE(17),gyrB(64),recA(137),dtdS(154),pntA(94),pyrC(29),tnaA(66),KL138,OL5,170,USA
SAMN27590322,PASS,84,"5,063,062",201,"60,274.50","1,135,282",vparahaemolyticus,-,dnaE(17),gyrB(64),recA(137),dtdS(154),pntA(94),pyrC(29),tnaA(66),KL138,OL5,170,USA
SAMN27591395,PASS,72,"5,051,331",212,"70,157.40","1,134,617",vparahaemolyticus,-,dnaE(17),gyrB(64),recA(137),dtdS(154),pntA(94),pyrC(29),tnaA(66),KL138,OL5,170,USA
SAMN27591409,PASS,71,"5,054,152",201,"71,185.20","1,134,489",vparahaemolyticus,-,dnaE(17),gyrB(64),recA(137),dtdS(154),pntA(94),pyrC(29),tnaA(66),KL138,OL5,170,USA
SAMN33426073,PASS,87,"5,109,514",203,"58,730","847,731",vparahaemolyticus,-,dnaE(334),gyrB(181),recA(333),dtdS(395),pntA(28),pyrC(90),tnaA(244),KL110,OL3_or_OL13,327,USA
SAMN27591402,PASS,80,"5,110,094",203,"63,876.20","848,072",vparahaemolyticus,-,dnaE(334),gyrB(181),recA(333),dtdS(395),pntA(28),pyrC(90),tnaA(244),KL110,OL3_or_OL13,327,USA
SAMN27590338,PASS,117,"5,233,659",204,"44,732.10","1,913,764",vparahaemolyticus,-,dnaE(49),gyrB(625),recA(482),dtdS(562),pntA(317),pyrC(203),tnaA(26),KL135,OL4,328,USA
SAMN27591389,PASS,98,"5,224,777",204,"53,314.10","1,913,727",vparahaemolyticus,-,dnaE(49),gyrB(625),recA(482),dtdS(562),pntA(317),pyrC(203),tnaA(26),KL135,OL4,328,USA
SAMN27590659,PASS,91,"5,331,009",203,"58,582.50","584,698",vparahaemolyticus,-,dnaE(42),gyrB(251),recA(72),dtdS(76),pntA(45),pyrC(46),tnaA(26),KL55,OL4,450,USA
SAMN33214613,PASS,43,"5,239,327",205,"121,844.80","1,825,488",vparahaemolyticus,-,dnaE(135),gyrB(139),recA(349),dtdS(~185),pntA(26),pyrC(54),tnaA(26),KL144,OL11,498,USA
SAMN27590336,PASS,93,"5,101,561",204,"54,855.50","856,182",vparahaemolyticus,-,dnaE(42),gyrB(298),recA(31),dtdS(194),pntA(234),pyrC(171),tnaA(87),KL156,OL10,541,USA
SAMN33426076,FLAG,91,"5,144,903",204,"56,537.40","1,348,230",vibrio,-,gyrB(~323),pyrH(21),recA(44),atpA(19),0,0,0,KL156,OL10,#N/A,USA
SAMN12386531,PASS,206,"5,147,764",201,"24,989.10","215,450",vparahaemolyticus,-,dnaE(9),gyrB(21),recA(108?),dtdS(13),pntA(4),pyrC(10),tnaA(26),KL17,OL14,20,USA: New Hampshire
SAMN20458863,PASS,87,"5,142,604",203,"59,110.40","1,846,126",vparahaemolyticus,-,dnaE(31),gyrB(115),recA(22),dtdS(12),pntA(28),pyrC(91),tnaA(68),KLUT1,OL8,49,USA:NJ
SAMN08965130,PASS,138,"5,306,318",203,"38,451.60","295,313",vparahaemolyticus,-,dnaE(28),gyrB(~537),recA(21),dtdS(30),pntA(20),pyrC(23),tnaA(24),KL115,OL3_or_OL13,51,USA
SAMN19918848,PASS,120,"4,960,326",202,"41,336.10","687,381",vparahaemolyticus,-,dnaE(17),gyrB(327),recA(13),dtdS(36),pntA(33),pyrC(31),tnaA(20),KL124,OL1,54,USA:NJ
SAMN28495031,PASS,92,"5,056,709",204,"54,964.20","851,902",vparahaemolyticus,-,dnaE(20),gyrB(25),recA(15),dtdS(6),pntA(7),pyrC(291),tnaA(4),KL8,OL4,56,"Canada: Eel Lake, Yarmouth County, Nova Scotia"
SAMN19918850,PASS,96,"5,322,166",204,"55,439.20","782,111",vparahaemolyticus,-,dnaE(1),gyrB(460),recA(59),dtdS(438),pntA(26),pyrC(~59),tnaA(23),KL37,OL4-1,60,USA:NJ
SAMN19918823,PASS,84,"5,323,390",204,"63,373.70","901,690",vparahaemolyticus,-,dnaE(1),gyrB(460),recA(59),dtdS(438),pntA(26),pyrC(~59),tnaA(23),KL37,OL4-1,60,USA:NJ
SAMN19918801,PASS,80,"5,166,843",213,"64,585.50","911,953",vparahaemolyticus,-,dnaE(6),gyrB(6),recA(425),dtdS(17),pntA(11),pyrC(35),tnaA(54),KL156,OL12,103,USA:NJ
SAMN19918804,PASS,70,"5,245,457",210,"74,935.10","723,324",vparahaemolyticus,-,dnaE(31),gyrB(4),recA(91),dtdS(69),pntA(12),pyrC(90),tnaA(~146),KL125,OL10,117,USA:NJ
SAMN08965177,PASS,161,"5,361,597",201,"33,301.80","318,117",vparahaemolyticus,-,dnaE(2),gyrB(260),recA(276),dtdS(76),pntA(28),pyrC(37),tnaA(57),KL34,OL4,140,USA
SAMN08965176,PASS,138,"5,366,640",201,"38,888.70","312,854",vparahaemolyticus,-,dnaE(2),gyrB(260),recA(276),dtdS(76),pntA(28),pyrC(37),tnaA(57),KL34,OL4,140,USA
SAMN08469561,PASS,116,"5,277,480",212,"45,495.50","647,675",vparahaemolyticus,-,dnaE(2),gyrB(260),recA(276),dtdS(76),pntA(28),pyrC(37),tnaA(57),KL34,OL4,140,USA
SAMN09242515,PASS,61,"5,048,630",201,"82,764.40","820,909",vparahaemolyticus,-,dnaE(17),gyrB(64),recA(137),dtdS(154),pntA(94),pyrC(29),tnaA(66),KL138,OL5,170,USA
SAMN31537101,PASS,111,"5,169,024",203,"46,567.80","421,091",vparahaemolyticus,-,dnaE(19),gyrB(273),recA(405),dtdS(~502),pntA(4),pyrC(69),tnaA(234),KL11,OL4,175,USA:NJ
SAMN19918854,PASS,64,"5,076,605",202,"79,322","899,136",vparahaemolyticus,-,dnaE(17),gyrB(326),recA(231),dtdS(191),pntA(48),pyrC(120),tnaA(24),KL148,OL1,184,USA:NJ
SAMN31466607,PASS,60,"5,181,473",215,"86,357.90","1,830,814",vparahaemolyticus,-,dnaE(51),gyrB(8),recA(390),dtdS(191),pntA(165),pyrC(95),tnaA(23),KL20,OL1,203,USA:NJ
SAMN26523575,PASS,95,"5,164,330",203,"54,361.40","607,633",vparahaemolyticus,-,dnaE(~26),gyrB(147),recA(15),dtdS(19),pntA(~148),pyrC(56),tnaA(20),KL45,OL3_or_OL13,205,USA:NJ
SAMN28232995,PASS,116,"5,915,664",204,"50,997.10","850,198",vparahaemolyticus,-,dnaE(25),gyrB(322),recA(13),dtdS(282),pntA(95),pyrC(32),tnaA(~37),KL3,OL5,316,Germany
SAMN31537099,PASS,82,"5,343,266",201,"65,161.80","1,498,947",vparahaemolyticus,-,dnaE(106),gyrB(~184),recA(25),dtdS(126),pntA(26),pyrC(62),tnaA(26),KL156,OL12,321,USA:NJ
SAMN31537098,PASS,105,"5,091,767",200,"48,493","889,484",vparahaemolyticus,-,dnaE(5),gyrB(41),recA(~366),dtdS(19),pntA(249),pyrC(218),tnaA(23),KL28,OL2,322,USA:NJ
SAMN28495059,PASS,145,"4,945,712",214,"34,108.40","388,108",vparahaemolyticus,-,dnaE(28),gyrB(559),recA(219),dtdS(7),pntA(283),pyrC(54),tnaA(2),KL131,OL11,324,"Canada: Eel Lake, Yarmouth County, Nova Scotia"
SAMN31466571,PASS,67,"5,059,209",203,"75,510.60","1,841,125",vparahaemolyticus,-,dnaE(81),gyrB(~252),recA(81),dtdS(191),pntA(50),pyrC(414),tnaA(33),KL156,OL12,358,USA:NJ
SAMN19918814,PASS,58,"5,022,519",201,"86,595.20","1,779,156",vparahaemolyticus,-,dnaE(355),gyrB(313),recA(60),dtdS(27),pntA(4),pyrC(5),tnaA(26),KL24,OL16,402,USA:NJ
SAMN25134886,PASS,96,"4,992,920",203,"52,009.60","1,127,982",vparahaemolyticus,-,dnaE(239),gyrB(16),recA(414),dtdS(497),pntA(33),pyrC(29),tnaA(20),KL156,OL5,405,USA:NJ
SAMN18528255,PASS,55,"5,059,963",211,"91,999.30","1,297,408",vparahaemolyticus,-,dnaE(382),gyrB(13),recA(60),dtdS(180),pntA(31),pyrC(~212),tnaA(57),KL24,OL16,428,USA:NJ
SAMN18528252,PASS,68,"5,113,612",204,"75,200.20","1,149,039",vparahaemolyticus,-,dnaE(10),gyrB(333),recA(~517),dtdS(25),pntA(26),pyrC(~537),tnaA(23),KL147,OL3_or_OL13,448,USA:NJ
SAMN08965161,PASS,112,"5,316,799",211,"47,471.40","335,402",vparahaemolyticus,-,dnaE(42),gyrB(251),recA(72),dtdS(76),pntA(45),pyrC(46),tnaA(26),KL42,OL4,450,USA
SAMN15342256,PASS,62,"5,008,955",203,"80,789.60","794,305",vparahaemolyticus,-,dnaE(1),gyrB(477),recA(380),dtdS(345),pntA(26),pyrC(431),tnaA(24),KL156,OL12,452,USA:TX
SAMN35217048,PASS,116,"5,081,115",203,"43,802.70","606,625",vparahaemolyticus,-,dnaE(31),gyrB(~165),recA(330),dtdS(275),pntA(61),pyrC(363),tnaA(105),KL37,OL3_or_OL13,488,Spain: Cadiz
SAMN32973095,PASS,83,"5,193,679",201,"62,574.40","830,012",vparahaemolyticus,-,dnaE(56),gyrB(16),recA(237),dtdS(157),pntA(33),pyrC(59),tnaA(20),KL139,OL5,499,USA:NJ
SAMN32188368,PASS,73,"4,982,798",215,"68,257.50","1,096,303",vparahaemolyticus,-,dnaE(17),gyrB(~263),recA(92),dtdS(8),pntA(~170),pyrC(32),tnaA(20),KL136,OL5,500,USA:NJ
SAMN31466622,PASS,61,"5,038,478",203,"82,598","1,765,582",vparahaemolyticus,-,dnaE(64),gyrB(171),recA(19),dtdS(211),pntA(18),pyrC(136),tnaA(137),KL67,OL4,503,USA:NJ
SAMN28495040,PASS,87,"5,175,097",203,"59,483.90","843,212",vparahaemolyticus,-,dnaE(~26),gyrB(33),recA(192),dtdS(496),pntA(283),pyrC(29),tnaA(20),KL136,OL11,535,"Canada: Eel Lake, Yarmouth County, Nova Scotia"
SAMN26523576,PASS,113,"5,111,219",205,"45,232","1,461,741",vparahaemolyticus,-,dnaE(26),gyrB(571),recA(97),dtdS(116),pntA(26),pyrC(11),tnaA(146),KL101,OL4,551,USA:NJ
SAMN26523573,PASS,72,"5,152,437",204,"71,561.60","1,201,685",vparahaemolyticus,-,dnaE(283),gyrB(276),recA(~49),dtdS(103),pntA(23),pyrC(413),tnaA(~176),KL50,OL11,552,USA:NJ
SAMN26523571,PASS,83,"4,932,874",212,"59,432.20","1,155,486",vparahaemolyticus,-,dnaE(45),gyrB(~122),recA(139),dtdS(~223),pntA(14),pyrC(497),tnaA(~62),KL66,OL5,553,USA:NJ
SAMN25524174,PASS,82,"5,145,938",200,"62,755.30","1,297,550",vparahaemolyticus,-,dnaE(155),gyrB(~25),recA(~474),dtdS(170),pntA(104),pyrC(156),tnaA(111),KL13,OL4,559,USA:NJ
SAMN25134890,PASS,73,"4,911,217",204,"67,276.90","1,771,017",vparahaemolyticus,-,dnaE(63),gyrB(~484),recA(137),dtdS(508),pntA(94),pyrC(29),tnaA(23),KL138,OL11,567,USA:NJ
SAMN20458864,PASS,104,"4,985,734",200,"47,939.80","706,852",vparahaemolyticus,-,dnaE(31),gyrB(33),recA(6),dtdS(~8),pntA(14),pyrC(3),tnaA(17),KL139,OL5,588,USA:NJ
SAMN19918865,PASS,87,"5,116,012",204,"58,804.70","1,766,238",vparahaemolyticus,-,dnaE(201),gyrB(~432),recA(67),dtdS(76),pntA(92),pyrC(127),tnaA(98),KL28,OL2,842,USA:NJ
SAMN19918862,PASS,77,"5,070,121",208,"65,845.70","1,739,070",vparahaemolyticus,-,dnaE(7),gyrB(625),recA(31),dtdS(18),pntA(~311),pyrC(11),tnaA(81),KL34,OL4,843,USA:NJ
SAMN19918836,PASS,73,"5,039,139",201,"69,029.30","1,221,462",vparahaemolyticus,-,dnaE(159),gyrB(~4),recA(39),dtdS(~3),pntA(26),pyrC(~43),tnaA(23),KL118,OL1,844,USA:NJ
SAMN19918828,PASS,60,"4,979,556",204,"82,992.60","1,271,495",vparahaemolyticus,-,dnaE(295),gyrB(153),recA(31),dtdS(299),pntA(26),pyrC(45),tnaA(23),KL139,OL16,845,USA:NJ
SAMN18528259,PASS,100,"5,062,342",206,"50,623.40","604,937",vparahaemolyticus,-,dnaE(20),gyrB(61),recA(6),dtdS(~598),pntA(206),pyrC(29),tnaA(~2),KL107,OL6,857,USA:NJ
SAMN18528253,PASS,50,"4,913,503",203,"98,270.10","1,689,443",vparahaemolyticus,-,dnaE(20),gyrB(16),recA(15),dtdS(27),pntA(42),pyrC(29),tnaA(23),KL134,OL4-1,858,USA:NJ
SAMN18528249,PASS,117,"5,099,434",201,"43,584.90","687,927",vparahaemolyticus,-,dnaE(158),gyrB(~296),recA(~61),dtdS(8),pntA(~214),pyrC(3),tnaA(20),KL147,OL3_or_OL13,859,USA:NJ
SAMN18528243,PASS,82,"5,082,397",204,"61,980.50","1,737,629",vparahaemolyticus,-,dnaE(64),gyrB(~340),recA(31),dtdS(151),pntA(6),pyrC(276),tnaA(234),KL128,OL3_or_OL13,860,USA:NJ
SAMN18528241,PASS,87,"5,186,745",202,"59,617.80","785,222",vparahaemolyticus,-,dnaE(8),gyrB(57),recA(200),dtdS(105),pntA(5),pyrC(166),tnaA(87),KL64,OL1-1,861,USA:NJ
SAMN18528239,PASS,66,"5,096,157",203,"77,214.50","1,370,732",vparahaemolyticus,-,dnaE(51),gyrB(404),recA(~230),dtdS(~422),pntA(54),pyrC(~440),tnaA(15),KL32,OL15,862,USA:NJ
SAMN18528238,PASS,88,"5,112,552",203,"58,097.20","885,360",vparahaemolyticus,-,dnaE(28),gyrB(17),recA(21),dtdS(~156),pntA(24),pyrC(23),tnaA(24),KL115,OL3_or_OL13,863,USA:NJ
SAMN18528234,PASS,108,"5,150,233",207,"47,687.30","378,719",vparahaemolyticus,-,dnaE(~155),gyrB(466?),recA(~10),dtdS(~515),pntA(4),pyrC(204),tnaA(19),KL53,OL1-1,864,USA:NJ
SAMN18528223,PASS,122,"5,333,833",203,"43,719.90","774,415",vparahaemolyticus,-,dnaE(148),gyrB(248),recA(75),dtdS(205),pntA(117),pyrC(3),tnaA(87),KL32,OL15,865,USA:NJ
SAMN11388525,PASS,95,"5,402,784",216,"56,871.40","664,433",vparahaemolyticus,-,dnaE(42),gyrB(7),recA(~470),dtdS(483),pntA(226),pyrC(112),tnaA(279),KL156,OL12,956,USA: MA
SAMN09296219,PASS,119,"4,938,080",237,"41,496.50","504,973",vparahaemolyticus,-,dnaE(20),gyrB(~263),recA(459),dtdS(13),pntA(~33),pyrC(119),tnaA(~68),KLUT4-1,OL5,976,USA
SAMN08965146,PASS,126,"5,050,929",207,"40,086.70","431,945",vparahaemolyticus,-,dnaE(17),gyrB(~558),recA(~205),dtdS(57),pntA(23),pyrC(28),tnaA(7),KL21,OL8,983,USA
SAMN08469547,PASS,96,"5,405,177",206,"56,303.90","600,275",vparahaemolyticus,-,dnaE(5),gyrB(137),recA(67),dtdS(427),pntA(23),pyrC(105),tnaA(79),KL117,OL3_or_OL13,995,USA
SAMN02368269,FAIL,"6,320","6,566,225",200,"1,039","27,020",vparahaemolyticus,-,dnaE(145),gyrB(177),recA(140),dtdS(158),pntA(4),pyrC(132),tnaA(356?),KL70,OL8,#N/A,USA:FL
SAMN02368257,FAIL,"6,312","7,654,229",200,"1,212.60","259,171",vparahaemolyticus,-,dnaE(~407),gyrB(177),recA(140?),dtdS(158),pntA(276?),pyrC(132),tnaA(167),KL70,OL8,#N/A,USA:FL
SAMN20458874,FLAG,106,"5,471,662",204,"51,619.50","1,243,482",vibrio,-,gyrB(251),pyrH(40),recA(~277),atpA(19),0,0,0,KL53,OL1-1,#N/A,USA:NJ
SAMN31466590,FLAG,90,"5,159,993",202,"57,333.30","840,697",vibrio,-,gyrB(51),pyrH(40),recA(~285),atpA(49),0,0,0,KL64,OL1-1,#N/A,USA:NJ
SAMN18528260,FLAG,88,"5,138,402",202,"58,390.90","632,352",vibrio,-,gyrB(51),pyrH(40),recA(~285),atpA(49),0,0,0,KL64,OL1-1,#N/A,USA:NJ
SAMN25656898,FLAG,87,"5,268,715",215,"60,559.90","1,070,124",vibrio,-,gyrB(~320),pyrH(21),recA(48),atpA(36),0,0,0,KL15,OL5,#N/A,USA:NJ
SAMN35217046,FLAG,84,"5,076,757",203,"60,437.60","1,098,192",vibrio,-,gyrB(254),pyrH(~40),recA(~244),atpA(39),0,0,0,KL118,OL3_or_OL13,#N/A,Spain: Cadiz
SAMN25524175,FLAG,50,"4,962,347",242,"99,246.90","1,285,594",vibrio,-,gyrB(251),pyrH(40),recA(44),atpA(39),0,0,0,KL127,OL3_or_OL13,#N/A,USA:NJ
SAMN18434348,PASS,81,"5,026,869",208,"62,060.10","1,287,991",vparahaemolyticus,-,dnaE(11),gyrB(106),recA(192),dtdS(35),pntA(71),pyrC(73),tnaA(17),KL17,OL14,78,China:Dalian
SAMN18434349,PASS,109,"5,084,421",202,"46,646.10","608,427",vparahaemolyticus,-,dnaE(134),gyrB(104),recA(131),dtdS(75),pntA(91),pyrC(69),tnaA(2),KLUT4,OL3_or_OL13,873,China:Dalian
SAMN09818951,PASS,50,"5,183,398",203,"103,668","1,734,443",vparahaemolyticus,-,dnaE(28),gyrB(~179),recA(21),dtdS(119),pntA(20),pyrC(23),tnaA(24),KL115,OL3_or_OL13,51,USA:NY
SAMN09828187,PASS,82,"5,135,278",203,"62,625.30","882,234",vparahaemolyticus,-,dnaE(180),gyrB(104),recA(25),dtdS(19),pntA(28),pyrC(~93),tnaA(26),KL28,OL2,969,USA:NY
SAMN09827874,FLAG,85,"4,988,077",206,"58,683.30","862,874",vibrio,-,gyrB(330),pyrH(278),recA(313),atpA(19),0,0,0,KL28,OL2,#N/A,USA:NY
